id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Arrival Delay in Minutes_width_bin,Departure Delay in Minutes_width_bin,Arrival Delay in Minutes_depth_bin,Departure Delay in Minutes_depth_bin,flight_distance_minmax,flight_distance_zscore,age_category
60384,Female,Loyal Customer,34,Business travel,Business,1452,1,0,0,3,5,4,3,3,3,0,3,2,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.28811841038118413,0.26753037224394466,Early Adulthood
41883,Male,disloyal Customer,21,Business travel,Eco,1117,3,3,3,1,3,3,3,3,3,4,4,3,3,3,9,28.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.22019464720194648,-0.06881118787140623,Young
81342,Male,Loyal Customer,31,Business travel,Business,2316,1,0,0,3,4,0,4,4,4,2,3,1,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.4633008921330089,1.1349903959444316,Early Adulthood
43395,Female,Loyal Customer,23,Personal Travel,Eco,436,2,4,2,5,5,2,2,5,5,2,5,3,5,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.08211678832116788,-0.7525383593297762,Early Adulthood
78161,Male,disloyal Customer,40,Business travel,Business,259,4,4,4,2,2,4,2,2,5,2,4,3,5,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.046228710462287104,-0.9302471836295287,Early Middle Age
95157,Male,Loyal Customer,25,Personal Travel,Eco,277,2,1,2,3,4,2,3,4,2,1,3,1,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.049878345498783457,-0.9121750998024353,Early Adulthood
49729,Male,Loyal Customer,36,Business travel,Business,1703,1,5,5,5,3,3,3,3,3,3,1,2,3,4,12,6.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.33901054339010545,0.5195355411661926,Early Middle Age
95207,Male,Loyal Customer,65,Personal Travel,Eco,239,2,5,2,1,1,2,1,1,5,4,4,3,5,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.042173560421735604,-0.9503272767707437,Late Adulthood
17328,Female,disloyal Customer,32,Business travel,Eco Plus,403,2,2,2,3,2,2,2,2,4,5,4,3,5,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.07542579075425791,-0.7856705130127809,Early Adulthood
103232,Male,Loyal Customer,67,Business travel,Business,3182,4,2,2,2,5,2,2,4,4,4,4,4,4,3,27,17.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.6388888888888888,2.0044584289590404,Late Adulthood
7698,Female,Loyal Customer,29,Personal Travel,Eco,641,3,5,3,1,1,3,1,1,4,3,4,4,5,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12368207623682076,-0.5467174046323227,Early Adulthood
79898,Male,Loyal Customer,44,Business travel,Eco,944,3,3,3,3,3,3,3,3,2,4,3,2,4,3,37,33.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.185117599351176,-0.2425039935429158,Early Middle Age
95755,Male,Loyal Customer,49,Business travel,Business,2033,2,1,1,1,1,3,4,2,2,2,2,4,2,3,40,33.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.4059205190592052,0.8508570779962397,Late Middle Age
124107,Female,disloyal Customer,22,Business travel,Eco,529,1,0,1,3,2,1,2,2,5,3,4,5,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.10097323600973236,-0.6591659262231265,Early Adulthood
79415,Female,Loyal Customer,28,Personal Travel,Eco,502,2,4,5,3,2,5,5,2,4,3,3,4,2,2,3,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.09549878345498783,-0.6862740519637668,Early Adulthood
19785,Male,Loyal Customer,25,Business travel,Business,667,2,3,3,3,2,2,2,2,4,2,2,3,2,2,73,55.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.12895377128953772,-0.5206132835487433,Early Adulthood
126248,Male,Loyal Customer,53,Business travel,Business,1502,3,3,3,3,5,4,4,3,3,3,3,4,3,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.29825628548256283,0.3177306050969821,Late Middle Age
64365,Female,Loyal Customer,11,Personal Travel,Eco,1192,4,5,4,4,2,4,2,2,5,4,4,4,4,2,5,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.2354014598540146,0.006489161408149932,Young
55312,Male,Loyal Customer,32,Business travel,Eco,1325,2,4,4,4,2,3,2,2,2,1,4,3,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.26236820762368207,0.14002178079722952,Early Adulthood
97891,Female,disloyal Customer,26,Business travel,Eco,793,2,2,2,4,4,2,4,4,2,1,3,3,3,4,29,30.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.15450121654501217,-0.3941086967590889,Early Adulthood
21919,Male,disloyal Customer,20,Business travel,Eco,551,2,0,2,2,2,2,5,2,1,4,5,3,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.10543390105433902,-0.6370778237677901,Young
83198,Male,disloyal Customer,22,Business travel,Eco,1123,1,1,1,3,1,1,1,1,3,4,4,4,3,1,7,15.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.22141119221411193,-0.06278715992904174,Early Adulthood
17498,Female,Loyal Customer,39,Business travel,Eco,341,2,5,5,5,2,2,2,2,3,3,3,1,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06285482562854826,-0.8479188017505473,Early Middle Age
104753,Male,Loyal Customer,37,Personal Travel,Eco,1407,2,4,2,2,2,2,2,2,4,1,5,5,5,2,4,7.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.27899432278994324,0.22235016267621094,Early Middle Age
42024,Male,Loyal Customer,65,Business travel,Business,106,2,4,4,4,1,3,4,1,1,1,2,1,1,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.015206812652068127,-1.0838598961598234,Late Adulthood
44431,Female,disloyal Customer,29,Business travel,Eco,542,2,1,1,3,4,1,4,4,3,4,2,3,3,4,26,22.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.10360908353609083,-0.6461138656813368,Early Adulthood
19049,Female,Loyal Customer,32,Business travel,Business,3505,3,3,3,3,3,3,3,3,2,2,4,2,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7043795620437956,2.328751933189662,Early Adulthood
72807,Male,Loyal Customer,65,Personal Travel,Eco,1045,2,5,2,5,4,2,5,4,1,1,3,3,4,4,1,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.20559610705596107,-0.14109952317978014,Late Adulthood
67279,Male,Loyal Customer,32,Personal Travel,Eco,929,3,4,3,3,4,3,4,4,5,3,5,4,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.18207623682076238,-0.25756406339882704,Early Adulthood
86863,Female,Loyal Customer,22,Personal Travel,Eco,484,4,3,4,3,2,4,2,2,4,1,4,2,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.09184914841849148,-0.7043461357908603,Early Adulthood
86180,Female,disloyal Customer,37,Business travel,Business,377,4,4,4,4,2,4,2,2,3,2,5,3,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.07015409570154096,-0.8117746340963604,Early Middle Age
53366,Male,Loyal Customer,47,Business travel,Business,1452,3,1,5,1,1,4,3,3,3,3,3,4,3,1,33,60.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.28811841038118413,0.26753037224394466,Late Middle Age
119951,Female,Loyal Customer,23,Business travel,Business,2793,3,2,2,2,3,3,3,3,4,1,3,1,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5600162206001622,1.6139006173624089,Early Adulthood
112929,Female,Loyal Customer,25,Personal Travel,Eco,1129,3,5,3,2,5,3,5,5,3,2,4,3,4,5,15,15.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.22262773722627738,-0.05676313198667725,Early Adulthood
83689,Male,disloyal Customer,37,Business travel,Eco,177,1,4,1,4,1,1,1,1,1,1,4,4,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.029602595296025953,-1.0125755655085102,Early Middle Age
81375,Male,Loyal Customer,27,Business travel,Business,1767,2,3,3,3,2,3,2,2,3,4,4,4,4,2,51,38.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.3519870235198702,0.5837918392180805,Early Adulthood
104866,Male,Loyal Customer,47,Business travel,Eco,327,3,3,2,3,3,3,3,3,4,4,4,2,3,3,16,1.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.06001622060016221,-0.8619748669493978,Late Middle Age
100836,Male,disloyal Customer,7,Business travel,Eco,711,4,4,4,3,2,4,3,2,2,4,3,1,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.137875101378751,-0.4764370786380703,Young
66672,Male,disloyal Customer,37,Business travel,Business,802,2,3,3,3,2,3,3,2,3,4,4,3,5,2,99,101.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.15632603406326034,-0.3850726548455421,Early Middle Age
16730,Female,Loyal Customer,25,Business travel,Business,2748,2,4,4,4,2,2,2,2,3,3,3,4,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5508921330089214,1.5687204077946753,Early Adulthood
6784,Male,Loyal Customer,56,Business travel,Business,1962,4,3,3,3,3,4,3,4,4,4,4,2,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3915247364152474,0.7795727473449265,Late Middle Age
20957,Female,Loyal Customer,25,Business travel,Business,3506,2,5,5,5,2,2,2,2,4,5,2,1,2,2,44,46.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.7045823195458232,2.329755937846723,Early Adulthood
91218,Male,Loyal Customer,28,Personal Travel,Eco,442,2,4,3,1,1,3,1,1,5,3,5,4,5,1,0,1.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.08333333333333333,-0.7465143313874117,Early Adulthood
96021,Female,Loyal Customer,15,Business travel,Business,3993,3,4,4,4,3,2,3,3,4,4,4,3,4,3,1,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.8033252230332523,2.8187062058353076,Young
119530,Male,Loyal Customer,52,Personal Travel,Eco,759,4,5,4,2,2,4,2,2,4,3,5,5,5,2,2,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.14760746147607462,-0.42824485509915433,Late Middle Age
99346,Male,Loyal Customer,40,Business travel,Eco,1771,4,3,3,3,4,4,4,4,3,4,4,2,3,4,0,17.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.35279805352798055,0.5878078578463235,Early Middle Age
73953,Male,disloyal Customer,36,Business travel,Eco,718,4,4,4,3,2,4,2,2,4,2,5,5,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.13929440389294404,-0.46940904603864503,Early Middle Age
51286,Male,Loyal Customer,19,Business travel,Eco Plus,421,3,4,4,4,3,3,2,3,2,5,4,1,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.07907542579075426,-0.7675984291856874,Young
30613,Female,Loyal Customer,32,Business travel,Business,1798,2,4,5,5,2,2,2,2,4,1,3,4,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.35827250608272504,0.6149159835869638,Early Adulthood
98363,Male,Loyal Customer,23,Business travel,Business,3612,3,2,2,2,3,3,3,3,2,2,4,2,4,3,39,39.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.7260746147607462,2.436180431495162,Early Adulthood
23207,Female,disloyal Customer,23,Business travel,Eco,125,3,4,3,3,4,3,3,4,4,3,4,3,4,4,73,91.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.019059205190592052,-1.064783807675669,Early Adulthood
100604,Female,disloyal Customer,59,Business travel,Eco,318,1,3,1,2,4,1,4,4,2,5,3,1,2,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.058191403081914034,-0.8710109088629445,Late Middle Age
8944,Male,Loyal Customer,51,Business travel,Eco,328,3,1,1,1,3,3,3,3,4,5,4,2,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.060218978102189784,-0.8609708622923371,Late Middle Age
107604,Female,Loyal Customer,44,Business travel,Business,423,3,1,1,1,4,3,4,3,3,3,3,1,3,1,53,48.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.07948094079480941,-0.765590419871566,Early Middle Age
93431,Female,Loyal Customer,25,Business travel,Business,1869,4,1,1,1,4,4,4,4,3,1,4,4,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.3726682887266829,0.6862003142382769,Early Adulthood
96895,Female,Loyal Customer,64,Personal Travel,Eco,781,4,2,4,3,1,3,3,3,3,4,5,3,3,3,63,57.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.15206812652068127,-0.40615675264381784,Late Middle Age
50280,Male,Loyal Customer,42,Business travel,Business,3075,4,3,3,3,4,3,4,4,4,4,4,4,4,1,71,66.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.6171938361719383,1.89702993065354,Early Middle Age
44617,Female,Loyal Customer,68,Personal Travel,Eco,566,1,5,1,2,3,4,5,5,5,1,2,3,5,5,5,10.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.10847526358475264,-0.6220177539118789,Late Adulthood
29186,Female,Loyal Customer,39,Personal Travel,Eco Plus,679,3,4,3,1,2,3,2,2,5,3,4,3,5,2,0,9.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.13138686131386862,-0.5085652276640142,Early Middle Age
37489,Male,Loyal Customer,41,Business travel,Eco,1069,3,4,4,4,3,3,3,3,2,4,3,1,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.21046228710462286,-0.11700341141032218,Early Middle Age
29948,Male,Loyal Customer,46,Business travel,Eco,253,3,5,5,5,3,3,3,3,2,4,4,2,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.045012165450121655,-0.9362712115718932,Late Middle Age
42416,Male,Loyal Customer,49,Business travel,Eco Plus,150,2,4,4,4,2,2,2,2,1,4,4,2,4,2,123,108.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.024128142741281427,-1.0396836912491503,Late Middle Age
100061,Male,Loyal Customer,22,Personal Travel,Eco,289,3,4,3,2,5,3,2,5,4,3,5,4,4,5,3,5.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.052311435523114354,-0.9001270439177063,Early Adulthood
21940,Female,Loyal Customer,48,Business travel,Business,448,3,1,1,1,3,3,3,1,2,4,4,3,2,3,147,150.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.08454987834549878,-0.7404903034450472,Late Middle Age
59201,Female,disloyal Customer,22,Business travel,Eco,1044,2,2,2,2,5,2,5,5,4,5,4,4,4,5,0,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.20539334955393349,-0.1421035278368409,Early Adulthood
73139,Female,Loyal Customer,12,Personal Travel,Eco,1068,2,4,2,3,2,2,5,2,5,4,5,3,4,2,0,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.2102595296025953,-0.11800741606738292,Young
102278,Male,Loyal Customer,52,Business travel,Business,197,2,2,2,2,1,4,3,2,2,2,2,1,2,2,23,14.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.033657745336577456,-0.9924954723672952,Late Middle Age
105663,Female,Loyal Customer,10,Business travel,Business,1586,2,5,5,5,2,2,2,2,3,2,3,2,3,2,0,24.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]",0.31528791565287917,0.40206699629008497,Young
38569,Female,Loyal Customer,40,Personal Travel,Eco,2586,2,3,2,3,4,2,4,4,1,1,4,2,3,4,0,17.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.5180454176804542,1.4060716533508337,Early Middle Age
124474,Male,Loyal Customer,31,Personal Travel,Eco,980,2,5,2,4,4,2,4,4,5,2,5,5,4,4,3,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.1924168694241687,-0.20635982588872884,Early Adulthood
32928,Female,Loyal Customer,43,Personal Travel,Eco,163,2,5,2,2,2,4,5,3,3,2,3,4,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.0267639902676399,-1.0266316307073606,Early Middle Age
95311,Female,Loyal Customer,33,Personal Travel,Eco,248,4,4,4,1,2,4,2,2,5,3,4,3,4,2,0,1.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.04399837793998378,-0.941291234857197,Early Adulthood
109306,Female,disloyal Customer,36,Business travel,Business,1072,4,4,4,5,2,4,2,2,4,4,4,4,4,2,62,39.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.2110705596107056,-0.11399139743913993,Early Middle Age
40357,Male,Loyal Customer,62,Personal Travel,Business,1250,3,3,3,3,5,4,4,2,2,3,2,1,2,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.24716139497161396,0.06472143151767336,Late Middle Age
100745,Male,Loyal Customer,17,Personal Travel,Eco,328,2,2,2,2,2,4,4,2,3,2,2,4,4,4,137,130.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.060218978102189784,-0.8609708622923371,Young
8716,Male,Loyal Customer,59,Personal Travel,Eco,304,2,5,4,4,2,4,4,2,5,5,4,3,5,2,17,57.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.05535279805352798,-0.885066974061795,Late Middle Age
40616,Female,Loyal Customer,54,Personal Travel,Eco,411,2,5,2,5,2,5,5,4,4,2,4,5,4,3,26,13.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.0770478507704785,-0.777638475756295,Late Middle Age
74141,Male,Loyal Customer,33,Business travel,Business,1819,3,2,2,2,3,3,3,3,3,4,2,1,1,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.36253041362530414,0.6360000813852394,Early Adulthood
9191,Male,Loyal Customer,43,Personal Travel,Eco,363,1,5,1,5,2,1,2,2,5,3,4,3,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06731549067315491,-0.8258306992952109,Early Middle Age
29774,Male,Loyal Customer,48,Personal Travel,Business,548,3,3,2,4,3,3,3,1,1,2,4,1,1,3,0,1.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.10482562854825629,-0.6400898377389723,Late Middle Age
94410,Female,disloyal Customer,22,Business travel,Eco,273,1,4,1,1,2,1,2,2,4,5,4,5,5,2,22,23.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.049067315490673155,-0.9161911184306782,Early Adulthood
47664,Female,disloyal Customer,8,Business travel,Eco,1155,1,1,1,4,3,1,3,3,1,4,4,5,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.2278994322789943,-0.030659010903097778,Young
50913,Female,Loyal Customer,64,Personal Travel,Eco,262,2,1,0,3,1,4,3,2,2,0,4,3,2,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.04683698296836983,-0.9272351696583465,Late Middle Age
94791,Male,Loyal Customer,59,Business travel,Eco,528,3,3,3,3,3,3,3,3,3,2,4,3,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.10077047850770479,-0.6601699308801873,Late Middle Age
82813,Female,Loyal Customer,61,Personal Travel,Eco,235,3,4,3,3,4,5,4,1,1,3,1,3,1,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.0413625304136253,-0.9543432953989868,Late Middle Age
62944,Male,Loyal Customer,69,Business travel,Business,3766,4,1,1,1,1,3,3,4,4,4,4,3,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.7572992700729927,2.5907971486825176,Late Adulthood
41930,Female,Loyal Customer,26,Personal Travel,Eco,129,4,0,4,4,4,4,4,4,3,4,4,3,5,4,0,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.019870235198702353,-1.060767789047426,Early Adulthood
72482,Male,Loyal Customer,43,Business travel,Eco,985,3,3,3,3,3,3,3,3,1,1,2,3,2,3,29,28.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.19343065693430658,-0.20133980260342507,Early Middle Age
115985,Female,Loyal Customer,18,Personal Travel,Eco,358,4,2,4,3,1,4,1,1,4,2,4,3,4,1,20,1.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(19.0, 1017.0]",0.06630170316301703,-0.8308507225805146,Young
101217,Female,Loyal Customer,8,Personal Travel,Eco,1069,3,4,3,2,2,3,3,2,4,2,4,4,4,2,25,19.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]",0.21046228710462286,-0.11700341141032218,Young
97268,Female,Loyal Customer,53,Personal Travel,Eco,393,3,4,3,1,4,5,5,3,3,3,4,4,3,3,0,1.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.07339821573398216,-0.7957105595833884,Late Middle Age
120528,Female,disloyal Customer,39,Business travel,Eco,96,1,1,1,4,3,1,5,3,1,1,3,2,3,3,0,24.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]",0.013179237631792377,-1.0938999427304308,Early Middle Age
52390,Male,Loyal Customer,57,Personal Travel,Eco,370,3,4,4,3,3,4,3,3,4,5,5,5,2,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06873479318734793,-0.8188026666957856,Late Middle Age
